num;IDBVA;STATUT;AGE;SEXE;AGE4T;RS4;HABITAT;Typeabonnement;Typecompteur;Puissancesouscrite;Typecommune;Radiateurselectriques;Balloneauchaudeelectrique;Bornerecharge;Autresourceenergie;Q11;Q12;Q13;Q14;Q2;Q3;Q4;Q51;Q52;Q6;Q71;Q72;Q8;Q91;Q92;Q10;Q111;Q112;Q131;Q132;Q141;Q151;Q152;Q16;Q17;Q181;Q182;Q19;Q20;Q21;Q22;Q24;Q25;RS11;prob5inf;prob5sup;Q11B;Q12B;Q13B;Q14B;Q2B;Q3B;Q4B;Q51B;Q52B;Q6B;score16;score15;prob1_5inf;prob1_5sup;prob2_5inf;prob2_5sup;CP;TLUDA9;TLUDA5;TLCC9;TLCC5;RS3;CSP;C1;C2;C4;C3;NRJ;POIDS;probaInf;probasup
850;78919;Participant;57;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Non;Non;Oui;Non, pas vraiment;Non, pas vraiment;Ne se prononce pas;Oui, plutot;Oui, tout a fait;Oui, plutot;Ne se prononce pas;Ne se prononce pas;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Ne se prononce pas;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;0;0;0;1;1;1;0;0;1;0;4;4;0,5;0,5;0,35;0,6;77700.0;1;1;4;2;1;1;1;;1;1;1;0,890245;0,5;0,5
267;82031;Participant;52;Femme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, plutot;Pas du tout gene;Non, pas vraiment;Est inchangee;Non;0.67;0.99;0;0;0;0;1;1;0;1;1;0;4;4;0,67;0,99;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
931;82678;Participant;81;Homme;>= 60 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Oui;Oui;Non;Non;Oui, tout a fait;Ne se prononce pas;Ne se prononce pas;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas vraiment;Oui;Lave-linge,Lave-vaisselle,Aspirateur;;Oui;Radiateur electrique;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, plutot;Pas du tout gene;Non, pas du tout;Est inchangee;Non;0.5;0.5;1;0;0;1;1;1;1;1;1;0;7;7;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
858;83146;Participant;56;Homme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Ne se prononce pas;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Non, pas du tout;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.5;0.5;0;0;0;0;1;1;1;1;1;0;5;5;0,5;0,5;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,206;0,936
873;83555;Participant;50;Homme;45-59 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, tout a fait;Pas du tout gene;Non, pas vraiment;Est inchangee;Non;0.5;0.5;0;0;0;0;1;1;0;1;1;0;4;4;0,5;0,5;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
927;84609;Participant;72;Femme;>= 60 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Non;Oui;Non;Oui;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Non, pas vraiment;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Pas du tout gene;Oui, tout a fait;Est inchangee;Oui;0.5;0.5;1;1;1;1;1;1;1;1;0;0;8;8;0,5;0,5;0,39;0,84;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
928;84641;Participant;40;Homme;30-44 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Oui;Oui;Non;Non;Non, pas vraiment;Non, pas du tout;Non, pas vraiment;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Ne se prononce pas;Non, pas vraiment;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Ne se prononce pas;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.5;0.5;0;0;0;1;1;1;1;0;0;0;4;4;0,5;0,5;0,36;0,61;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
881;86904;Participant;59;Homme;45-59 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Oui;Non;Non;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;1;0;1;1;1;1;1;1;1;0;8;8;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
877;86989;Participant;62;Femme;>= 60 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Non;Oui;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Non, pas vraiment;Pas du tout gene;Ne se prononce pas;Est inchangee;Oui;0.5;0.5;0;0;1;0;0;1;0;1;1;0;4;4;0,5;0,5;0,33;0,58;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
882;87858;Participant;80;Homme;>= 60 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Non;Oui;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Ne se prononce pas;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.5;0.5;1;1;1;1;0;1;1;1;1;0;8;8;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
851;88501;Participant;35;Femme;30-44 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Non;Non;Oui;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Oui, un peu;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Pas du tout gene;Oui, plutot;S'est amelioree;Non;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,521;0,986
446;88569;Participant;34;Femme;30-44 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Oui;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Non, pas du tout;Non, pas du tout;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Non, pas du tout;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.51;0.67;0;0;0;0;1;1;0;0;1;0;3;3;0,51;0,67;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
865;90194;Participant;37;Femme;30-44 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Oui;Non;Non;Oui, plutot;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, un peu;Oui;Four,Bouilloire;;Oui;Four,Radiateur electrique;;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Pas vraiment gene;Oui, tout a fait;Est inchangee;Oui;0.5;0.5;1;0;0;1;1;0;1;1;1;0;6;6;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
989;92390;Participant;73;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Oui;Non;Non;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Oui;0.5;0.5;1;0;0;1;1;1;1;1;1;0;7;7;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
863;92734;Participant;37;Femme;30-44 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Oui;Oui;Non;Non;Oui, plutot;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Oui, plutot;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Non, pas du tout;Pas du tout gene;Ne se prononce pas;S'est degradee;Oui;0.5;0.5;1;0;1;1;0;1;0;0;0;0;4;4;0,5;0,5;0,58;0,87;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,692;0,956
926;92938;Participant;43;Femme;30-44 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Non;Oui;Non;Oui;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Oui;Lave-linge,Lave-vaisselle;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Oui;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
930;93075;Participant;52;Homme;45-59 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Non;Non;Non;Oui;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Oui;Lave-vaisselle,Lave-linge;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Non, pas vraiment;Est inchangee;Non;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
443;93129;Participant;46;Homme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Non;Non;Non;Oui, plutot;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non, pas du tout;Non, pas vraiment;Non;;;;;;;Oui, beaucoup;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Oui;Vous avez contacte Enedis;;Non, pas du tout;Oui, beaucoup;Non, pas du tout;Pas vraiment gene;Oui, plutot;Est inchangee;Oui;0.51;0.67;1;1;0;1;1;1;1;0;0;0;6;6;0,51;0,67;0,38;0,75;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,509;0,946
925;96345;Participant;39;Homme;30-44 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Non;Oui;Non;Oui;Non, pas du tout;Non, pas vraiment;Non, pas du tout;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Non, pas du tout;Oui, plutot;Oui;Par telephone;;Oui, tout a fait;;;;Oui, un peu;Oui;Lave-linge,Lave-vaisselle;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Non, pas du tout;Pas du tout gene;Oui, plutot;Ne se prononce pas;Non;0.5;0.5;0;0;0;1;1;1;1;0;1;1;6;5;0,5;0,5;0,2;0,55;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,207;0,776
444;96867;Participant;30;Homme;30-44 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Oui;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Non;;;;;;;Oui, beaucoup;Oui;Television,Lave-linge,Lave-vaisselle,Seche-linge,Aspirateur;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Un peu gene;Non, pas du tout;Est inchangee;Non;0.51;0.67;0;0;0;0;0;0;1;1;1;0;3;3;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
880;97307;Participant;50;Femme;45-59 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Oui;Oui;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, un peu;Oui;Four,Lave-linge,Lave-vaisselle;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas vraiment gene;Non, pas du tout;Est inchangee;Non;0.5;0.5;1;0;0;0;1;1;1;1;1;0;6;6;0,5;0,5;0,19;0,53;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
876;97483;Participant;51;Femme;45-59 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Non;Oui;Non, pas vraiment;Non, pas du tout;Oui, tout a fait;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, un peu;Oui;Eclairage,Lave-vaisselle,Fer a repasser,Micro-ondes,Television,Lave-linge;;Oui;Micro-ondes,Lave-linge;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Non, pas du tout;Un peu gene;Non, pas du tout;S'est amelioree;Non;0.5;0.5;0;0;1;0;1;1;1;1;1;0;6;6;0,5;0,5;0,18;0,52;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
853;99526;Participant;44;Homme;30-44 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Oui;Non, pas vraiment;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Non, pas du tout;Pas du tout gene;Non, pas du tout;Est inchangee;Non;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
887;99820;Participant;57;Femme;45-59 ans;Non;Maison;EJP;Monophase;12;Urbaine;Non;Oui;Non;Non;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Oui;Lave-linge,Lave-vaisselle,Four,Seche-linge;;Oui;Machine a cafe,Micro-ondes,Television,Bouilloire;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.5;0.5;1;1;1;1;1;1;0;0;1;0;7;7;0,5;0,5;0,39;0,84;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
886;99829;Participant;62;Femme;>= 60 ans;Non;Maison;EJP;Monophase;12;Urbaine;Oui;Oui;Non;Oui;Non, pas vraiment;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Oui, un peu;Oui;Lave-linge,Radiateur electrique;;Oui;Radiateur electrique,Bouilloire,Lave-linge,Lave-vaisselle,Micro-ondes,Television;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Oui;Vous avez essaye de relancer le disjoncteur;;;Oui, un peu;Oui, tout a fait;Un peu gene;Oui, plutot;Est inchangee;Non;0.5;0.5;0;1;0;0;1;1;1;1;1;0;6;6;0,5;0,5;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
890;101381;Participant;82;Homme;>= 60 ans;Non;Maison;Tempo;Monophase;12;Urbaine;Non;Oui;Oui;Oui;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Ne se prononce pas;S'est amelioree;Non;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,521;0,986
980;102520;Participant;40;Homme;30-44 ans;Oui;Maison;HP/HC;Monophase;9;Urbaine;Non;Oui;Non;Non;Oui, plutot;Non, pas du tout;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Oui;0.5;0.5;1;0;0;1;1;1;1;1;1;0;7;7;0,5;0,5;0,22;0,69;68210.0;5;3;1;1;1;1;1;;3;1;1;1,106893;0,5;0,5
442;102574;Participant;80;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non;;;;;;;Non, pas du tout;Non;;;Oui;Television;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Non, pas du tout;Pas du tout gene;Non, pas du tout;S'est degradee;Non;0.52;0.97;0;0;0;0;0;0;0;0;0;0;0;0;0,52;0,97;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
864;103049;Participant;78;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Non;Non;Non;Non, pas du tout;Non, pas vraiment;Non, pas vraiment;Non, pas du tout;Oui, plutot;Oui, tout a fait;Non, pas du tout;Oui, plutot;Oui, tout a fait;Non;;;;;;;Oui, un peu;Oui;Autres,Plaques de cuisson;DES CONVECTEURS/CT;Oui;Plaques de cuisson,Autres;DES CONVECTEURS/CT;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Un peu gene;Oui, plutot;Est inchangee;Non;0.5;0.5;0;0;0;0;1;1;0;1;1;0;4;4;0,5;0,5;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
861;103918;Participant;33;Femme;30-44 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Oui;Non;Non;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Oui, tout a fait;Ne se prononce pas;Non, pas vraiment;Est inchangee;Non;0.52;0.94;0;0;0;0;1;1;1;0;1;0;4;4;0,52;0,94;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
879;104114;Participant;80;Femme;>= 60 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Oui;Oui;Oui;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Oui;Lave-linge,Lave-vaisselle;;Non;;;Oui, j¶?etais present seul;Non;;;;;Non, pas du tout;Pas du tout gene;Oui, plutot;Est inchangee;Oui;0.5;0.5;0;1;1;0;1;1;1;1;1;0;7;7;0,5;0,5;0,18;0,52;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
883;104124;Participant;62;Homme;>= 60 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Non;Non;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Oui, plutot;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Ne se prononce pas;Pas vraiment gene;Ne se prononce pas;Est inchangee;Non;0.5;0.5;1;1;1;1;1;1;0;0;1;0;7;7;0,5;0,5;0,39;0,84;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
860;105144;Participant;59;Femme;45-59 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Non;Non;Oui;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;0;0;0;0;1;1;1;1;1;0;5;5;0,5;0,5;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,691;0,989
447;105264;Participant;29;Femme;<30 ans;Oui;Appartement;Tarif de base;Monophase;9;Urbaine;Non;Non;Non;Non;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Non, pas vraiment;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.51;0.67;1;0;1;0;1;1;1;0;0;0;5;5;0,51;0,67;0,35;0,73;13300.0;9;5;6;3;3;1;2;;1;1;1;0,920772;0,509;0,946
849;105288;Participant;37;Femme;30-44 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Non;Non;Non;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
884;105527;Participant;49;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Oui;Non;Non;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
857;106151;Participant;27;Homme;<30 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas du tout;Oui, tout a fait;Non, pas vraiment;Non, pas du tout;Oui, plutot;Oui, tout a fait;Oui, plutot;Non, pas du tout;Oui, plutot;Non;;;;;;;Non, pas du tout;Oui;Radiateur electrique,Seche-linge,Lave-linge,Television;;Ne se prononce pas;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, plutot;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.5;0.5;0;1;0;0;1;1;1;0;1;0;5;5;0,5;0,5;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,358;0,987
455;106155;Participant;44;Femme;30-44 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Non;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Non, pas vraiment;Non, pas du tout;Non, pas vraiment;Non;;;;;;;Oui, un peu;Oui;Plaques de cuisson;;Oui;Plaques de cuisson;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Ne se prononce pas;Pas vraiment gene;Oui, plutot;Est inchangee;Oui;0.51;0.67;0;0;0;0;0;1;0;0;0;0;1;1;0,51;0,67;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
454;107810;Participant;30;Homme;30-44 ans;Non;Appartement;HP/HC;Monophase;6;Urbaine;Non;Oui;Non;Non;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Non;;;Oui;Radiateur electrique;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas vraiment gene;Oui, plutot;Est inchangee;Non;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;75005.0;1;1;9;5;1;3;;1;2;1;1;1,348956;0,692;0,956
